barn_id,alder,gave_ønske
barn_1136,3,Bok
barn_1137,13,kostyme
barn_1138,8,rulleskøyter
barn_1139,7,Lego
barn_1140,8,Bok
barn_1141,13,Tegnesaker
barn_1142,6,Sykkel
barn_1143,9,skøyter
barn_1144,8,Sykkel
barn_1145,6,Lego
barn_1146,14,kostyme
barn_1147,12,Lego
barn_1148,9,kostyme
barn_1149,13,Bil
barn_1150,14,Bil
barn_1151,10,Kosedyr
barn_1152,13,kostyme
barn_1153,9,Sykkel
barn_1154,9,Kosedyr
barn_1155,9,Lekefigur
barn_1156,11,Sykkel
barn_1157,5,Sykkel
barn_1158,14,Spill
barn_1159,14,skøyter
barn_1160,1,Kosedyr
barn_1161,13,kostyme
barn_1162,4,rulleskøyter
barn_1163,6,kjelke
barn_1164,11,Bil
barn_1165,5,Bok
barn_1166,13,ski
barn_1167,13,kikkert
barn_1168,8,Kosedyr
barn_1169,1,Kosedyr
barn_1170,6,Spill
barn_1171,9,Bok
barn_1172,17,Kosedyr
barn_1173,9,Lego
barn_1174,6,skøyter
barn_1175,9,Spill
barn_1176,8,kjelke
barn_1177,12,kostyme
barn_1178,3,Tegnesaker
barn_1179,11,Lego
barn_1180,8,Lego
barn_1181,17,Lego
barn_1182,6,rulleskøyter
barn_1183,9,Bok
barn_1184,16,Lego
barn_1185,3,Spill
barn_1186,16,Spill
barn_1187,9,kjelke
barn_1188,2,Bok
barn_1189,6,Tegnesaker
barn_1190,10,Kosedyr
barn_1191,2,Tegnesaker
barn_1192,8,Spill
barn_1193,6,kikkert
barn_1194,9,Spill
barn_1195,2,kostyme
barn_1196,14,Bok
barn_1197,17,Lego
barn_1198,17,Lego
barn_1199,11,Spill
barn_1200,4,Bok
barn_1201,11,kostyme
barn_1202,1,Lego
barn_1203,1,Kosedyr
barn_1204,6,Lego
barn_1205,8,Lego
barn_1206,11,Lego
barn_1207,9,Bok
barn_1208,7,Lego
barn_1209,6,Lego
barn_1210,17,Bok
barn_1211,7,Spill
barn_1212,7,kjelke
barn_1213,5,skøyter
barn_1214,12,Bil
barn_1215,9,Bok
barn_1216,5,Tegnesaker
barn_1217,3,Lekefigur
barn_1218,9,Spill
barn_1219,9,Lego
barn_1220,6,Spill
barn_1221,16,Bok
barn_1222,5,Tegnesaker
barn_1223,7,Sykkel
barn_1224,16,Kosedyr
barn_1225,7,Kosedyr
barn_1226,9,Bok
barn_1227,7,Bok
barn_1228,6,Lego
barn_1229,17,Lego
barn_1230,7,Bok
barn_1231,15,Bil
barn_1232,5,Lekefigur
barn_1233,5,kikkert
barn_1234,1,Bil
barn_1235,9,Bok
barn_1236,6,Lekefigur
barn_1237,14,Bok
barn_1238,7,Bok
barn_1239,17,Spill
barn_1240,5,Kosedyr
barn_1241,14,Lego
barn_1242,11,Kosedyr
barn_1243,11,Kosedyr
barn_1244,13,Spill
barn_1245,11,kostyme
barn_1246,9,Spill
barn_1247,4,Bok
barn_1248,1,Tegnesaker
barn_1249,15,Spill
barn_1250,9,kostyme
barn_1251,12,Bil
barn_1252,8,skøyter
barn_1253,4,Spill
barn_1254,4,Lego
barn_1255,9,Sykkel
barn_1256,7,Bok
barn_1257,5,Kosedyr
barn_1258,8,Kosedyr
barn_1259,2,Sykkel
barn_1260,8,Spill
barn_1261,6,Bil
barn_1262,12,Bok
barn_1263,6,Lekefigur
barn_1264,7,Bok
barn_1265,1,Kosedyr
barn_1266,2,Bok
barn_1267,7,Lego
barn_1268,7,Lego
barn_1269,9,Kosedyr
barn_1270,6,rulleskøyter
barn_1271,9,kostyme
barn_1272,14,Sykkel
barn_1273,12,kjelke
barn_1274,2,Bok
barn_1275,7,Bok
barn_1276,3,ski
barn_1277,5,Lekefigur
barn_1278,17,rulleskøyter
barn_1279,4,Bil
barn_1280,8,Lekefigur
barn_1281,9,Bil
barn_1282,9,kostyme
barn_1283,8,Spill
barn_1284,1,Lego
barn_1285,6,Sykkel
barn_1286,8,Tegnesaker
barn_1287,3,Spill
barn_1288,6,Lego
barn_1289,1,kostyme
barn_1290,3,Bok
barn_1291,7,Spill
barn_1292,4,Kosedyr
barn_1293,8,Bil
barn_1294,9,Bok
barn_1295,12,Lego
barn_1296,5,Sykkel
barn_1297,5,Spill
barn_1298,3,Kosedyr
barn_1299,9,rulleskøyter
barn_1300,10,kostyme
barn_1301,1,Lego
barn_1302,16,Bil
barn_1303,2,Lekefigur
barn_1304,8,Bil
barn_1305,10,Lego
barn_1306,14,Kosedyr
barn_1307,10,Tegnesaker
barn_1308,12,Lego
barn_1309,6,Kosedyr
barn_1310,13,Kosedyr
barn_1311,3,Spill
barn_1312,15,Bok
barn_1313,8,Lego
barn_1314,13,Bil
barn_1315,7,Spill
barn_1316,9,Lego
barn_1317,8,Tegnesaker
barn_1318,10,Kosedyr
barn_1319,3,Tegnesaker
barn_1320,2,Kosedyr
barn_1321,5,Kosedyr
barn_1322,5,Bok
barn_1323,14,skøyter
barn_1324,5,Spill
barn_1325,17,Tegnesaker
barn_1326,6,Lego
barn_1327,5,Spill
barn_1328,12,Lego
barn_1329,9,Lekefigur
barn_1330,8,Lego
barn_1331,8,Bok
barn_1332,10,kostyme
barn_1333,5,Spill
barn_1334,17,Spill
barn_1335,17,Spill
barn_1336,9,kjelke
barn_1337,5,Spill
barn_1338,9,kjelke
barn_1339,2,Kosedyr
barn_1340,1,Bok
barn_1341,5,Bil
barn_1342,7,Spill
barn_1343,14,Kosedyr
barn_1344,10,Kosedyr
barn_1345,11,Lego
barn_1346,7,Sykkel
barn_1347,6,Lekefigur
barn_1348,7,Kosedyr
barn_1349,17,kjelke
barn_1350,2,Bok
barn_1351,14,Lego
barn_1352,8,Lego
barn_1353,7,Bil
barn_1354,10,Bok
barn_1355,8,Bok
barn_1356,14,rulleskøyter
barn_1357,15,Lekefigur
barn_1358,7,Sykkel
barn_1359,6,Spill
barn_1360,8,kostyme
barn_1361,15,Lego
barn_1362,5,kjelke
barn_1363,9,Spill
barn_1364,9,Lego
barn_1365,10,Kosedyr
barn_1366,4,Bok
barn_1367,10,Bok
barn_1368,15,Tegnesaker
barn_1369,5,rulleskøyter
barn_1370,5,Tegnesaker
barn_1371,17,Lego
barn_1372,5,Spill
barn_1373,14,ski
barn_1374,8,Spill
barn_1375,5,Spill
barn_1376,14,Spill
barn_1377,7,kjelke
barn_1378,8,Bok
barn_1379,6,Lego
barn_1380,9,Bil
barn_1381,5,Bok
barn_1382,7,kostyme
barn_1383,17,Spill
barn_1384,5,Kosedyr
barn_1385,9,Lego
barn_1386,6,Kosedyr
barn_1387,11,Sykkel
barn_1388,4,skøyter
barn_1389,17,Lekefigur
barn_1390,7,Bil
barn_1391,5,Spill
barn_1392,2,Spill
barn_1393,5,Tegnesaker
barn_1394,8,Spill
barn_1395,6,Kosedyr
barn_1396,13,Lekefigur
barn_1397,7,Tegnesaker
barn_1398,5,Spill
barn_1399,9,Tegnesaker
barn_1400,10,ski
barn_1401,5,Kosedyr
barn_1402,5,Lekefigur
barn_1403,1,Bok
barn_1404,10,kikkert
barn_1405,9,Kosedyr
barn_1406,7,Tegnesaker
barn_1407,13,rulleskøyter
barn_1408,12,Lekefigur
barn_1409,8,kostyme
barn_1410,14,Kosedyr
barn_1411,5,kikkert
barn_1412,4,kostyme
barn_1413,6,Bok
barn_1414,2,Spill
barn_1415,8,Bok
barn_1416,16,Bil
barn_1417,2,Bil
barn_1418,4,kostyme
barn_1419,7,Lego
barn_1420,16,Bok
barn_1421,6,kostyme
barn_1422,8,Bil
barn_1423,2,Kosedyr
barn_1424,5,Lekefigur
barn_1425,17,Spill
barn_1426,17,Kosedyr
barn_1427,1,kostyme
barn_1428,16,Bil
barn_1429,9,Kosedyr
barn_1430,14,Bil
barn_1431,7,Kosedyr
barn_1432,8,Tegnesaker
barn_1433,8,Lego
barn_1434,9,Tegnesaker
barn_1435,4,Sykkel
barn_1436,1,Kosedyr
barn_1437,6,rulleskøyter
barn_1438,10,Kosedyr
barn_1439,5,Bok
barn_1440,9,Bil
barn_1441,17,Lekefigur
barn_1442,3,Kosedyr
barn_1443,9,kikkert
barn_1444,7,Bil
barn_1445,14,Kosedyr
barn_1446,5,Sykkel
barn_1447,9,Lego
barn_1448,13,Lego
barn_1449,16,Lekefigur
barn_1450,9,Bil
barn_1451,8,Tegnesaker
barn_1452,9,Tegnesaker
barn_1453,14,Lekefigur
barn_1454,8,Bok
barn_1455,1,Bil
barn_1456,16,Bok
barn_1457,9,Spill
barn_1458,9,kikkert
barn_1459,5,Sykkel
barn_1460,9,Kosedyr
barn_1461,7,Bil
barn_1462,9,Lego
barn_1463,3,Lego
barn_1464,9,kostyme
barn_1465,17,Lekefigur
barn_1466,2,Lekefigur
barn_1467,17,Kosedyr
barn_1468,7,Bok
barn_1469,14,Sykkel
barn_1470,12,Bok
barn_1471,8,Kosedyr
barn_1472,10,skøyter
barn_1473,14,Bil
barn_1474,7,kostyme
barn_1475,6,Bok
barn_1476,9,Lego
barn_1477,12,Lego
barn_1478,11,Sykkel
barn_1479,12,Bil
barn_1480,7,Bil
barn_1481,13,Bok
barn_1482,4,kostyme
barn_1483,8,Lekefigur
barn_1484,1,Lekefigur
barn_1485,6,ski
barn_1486,6,Lekefigur
barn_1487,7,Bok
barn_1488,9,kikkert
barn_1489,7,Kosedyr
barn_1490,7,kikkert
barn_1491,5,Sykkel
barn_1492,7,Tegnesaker
barn_1493,5,Spill
barn_1494,2,Kosedyr
barn_1495,9,Lego
barn_1496,9,Lekefigur
barn_1497,9,Spill
barn_1498,7,Lego
barn_1499,7,skøyter
barn_1500,14,Bok
barn_1501,8,Bil
barn_1502,7,Spill
barn_1503,1,Kosedyr
barn_1504,6,Sykkel
barn_1505,7,kostyme
barn_1506,7,Bok
barn_1507,8,Lego
barn_1508,8,Lekefigur
barn_1509,9,Lego
barn_1510,11,Bok
barn_1511,12,Lekefigur
barn_1512,10,Lekefigur
barn_1513,16,kostyme
barn_1514,1,Kosedyr
barn_1515,5,Lego
barn_1516,1,Tegnesaker
barn_1517,9,Lego
barn_1518,15,Lego
barn_1519,5,Bil
barn_1520,16,kostyme
barn_1521,2,Lego
barn_1522,16,Bok
barn_1523,6,Bok
barn_1524,3,Bil
barn_1525,8,Tegnesaker
barn_1526,5,Kosedyr
barn_1527,6,Bok
barn_1528,6,Tegnesaker
barn_1529,12,ski
barn_1530,8,Sykkel
barn_1531,6,Tegnesaker
barn_1532,9,kikkert
barn_1533,10,Kosedyr
barn_1534,6,Kosedyr
barn_1535,7,Spill
barn_1536,4,kikkert
barn_1537,5,Lego
barn_1538,9,Bok
barn_1539,5,Spill
barn_1540,8,Bok
barn_1541,10,Spill
barn_1542,3,Bok
barn_1543,8,ski
barn_1544,5,Spill
barn_1545,16,Bok
barn_1546,8,Spill
barn_1547,12,Bil
barn_1548,8,Bok
barn_1549,2,Bok
barn_1550,9,kostyme
barn_1551,16,Lekefigur
barn_1552,9,kikkert
barn_1553,13,Lego
barn_1554,14,Lego
barn_1555,5,skøyter
barn_1556,5,kostyme
barn_1557,9,kostyme
barn_1558,7,Lekefigur
barn_1559,13,Tegnesaker
barn_1560,15,Tegnesaker
barn_1561,6,Kosedyr
barn_1562,5,Bil
barn_1563,12,Lekefigur
barn_1564,6,Lego
barn_1565,13,Lego
barn_1566,7,Kosedyr
barn_1567,9,Tegnesaker
barn_1568,3,Lekefigur
barn_1569,9,Lekefigur
barn_1570,7,Tegnesaker
barn_1571,8,Lego
barn_1572,5,Tegnesaker
barn_1573,10,Spill
barn_1574,14,kostyme
barn_1575,5,Kosedyr
barn_1576,3,Bok
barn_1577,1,Bok
barn_1578,9,Bok
barn_1579,9,Lekefigur
barn_1580,8,Kosedyr
barn_1581,5,Bok
barn_1582,7,ski
barn_1583,9,Bok
barn_1584,8,kjelke
barn_1585,17,kikkert
barn_1586,4,Bok
barn_1587,9,Bok
barn_1588,7,Bil
barn_1589,7,Sykkel
barn_1590,10,Spill
barn_1591,9,Kosedyr
barn_1592,17,Tegnesaker
barn_1593,4,Bok
barn_1594,3,Spill
barn_1595,10,rulleskøyter
barn_1596,8,kikkert
barn_1597,6,Lego
barn_1598,3,Lego
barn_1599,3,Bil
barn_1600,15,Spill
barn_1601,5,Lego
barn_1602,6,Bil
barn_1603,5,ski
barn_1604,6,Spill
barn_1605,2,Sykkel
barn_1606,8,Kosedyr
barn_1607,2,Kosedyr
barn_1608,12,Kosedyr
barn_1609,5,Lego
barn_1610,8,Spill
barn_1611,14,Tegnesaker
barn_1612,9,Bok
barn_1613,8,Bok
barn_1614,6,Spill
barn_1615,6,Lekefigur
barn_1616,9,Bok
barn_1617,17,Lego
barn_1618,9,Spill
barn_1619,8,Lego
barn_1620,10,Kosedyr
barn_1621,7,Kosedyr
barn_1622,2,Lekefigur
barn_1623,8,skøyter
barn_1624,16,Bok
barn_1625,5,Kosedyr
barn_1626,9,Bok
barn_1627,5,kjelke
barn_1628,8,Bok
barn_1629,3,Tegnesaker
barn_1630,7,Lego
barn_1631,11,Bok
barn_1632,6,Spill
barn_1633,9,Bok
barn_1634,12,Kosedyr
barn_1635,16,Kosedyr
barn_1636,5,Kosedyr
barn_1637,7,Lekefigur
barn_1638,5,Tegnesaker
barn_1639,17,Kosedyr
barn_1640,16,Lego
barn_1641,8,Spill
barn_1642,13,Sykkel
barn_1643,8,Spill
barn_1644,9,ski
barn_1645,3,kostyme
barn_1646,11,Bok
barn_1647,4,Bil
barn_1648,13,Bil
barn_1649,12,Tegnesaker
barn_1650,10,Sykkel
barn_1651,1,Bok
barn_1652,6,Lekefigur
barn_1653,6,Tegnesaker
barn_1654,6,Tegnesaker
barn_1655,3,Lekefigur
barn_1656,16,Bok
barn_1657,8,Bok
barn_1658,6,rulleskøyter
barn_1659,7,Kosedyr
barn_1660,7,Kosedyr
barn_1661,9,Kosedyr
barn_1662,8,Kosedyr
barn_1663,15,Bok
barn_1664,8,Bok
barn_1665,17,Spill
barn_1666,13,Sykkel
barn_1667,5,Lego
barn_1668,16,Tegnesaker
barn_1669,4,Lego
barn_1670,13,Lekefigur
barn_1671,7,kostyme
barn_1672,14,Lego
barn_1673,14,Bok
barn_1674,12,kostyme
barn_1675,12,kostyme
barn_1676,6,kjelke
barn_1677,3,Kosedyr
barn_1678,7,kikkert
barn_1679,5,Bok
barn_1680,9,Spill
barn_1681,6,Spill
barn_1682,17,Lego
barn_1683,9,Bil
barn_1684,13,skøyter
barn_1685,4,skøyter
barn_1686,14,kostyme
barn_1687,15,Kosedyr
barn_1688,8,kjelke
barn_1689,9,Bok
barn_1690,11,rulleskøyter
barn_1691,5,ski
barn_1692,8,Kosedyr
barn_1693,7,Spill
barn_1694,4,Bok
barn_1695,6,Tegnesaker
barn_1696,2,Bil
barn_1697,1,Lekefigur
barn_1698,4,Spill
barn_1699,17,Bok
barn_1700,8,ski
barn_1701,17,Spill
barn_1702,7,Bil
barn_1703,6,skøyter
barn_1704,8,Lekefigur
barn_1705,7,Bok
barn_1706,3,Bok
barn_1707,9,Bil
barn_1708,5,Spill
barn_1709,9,Lekefigur
barn_1710,9,Bok
barn_1711,5,kostyme
barn_1712,2,skøyter
barn_1713,12,kjelke
barn_1714,7,Bok
barn_1715,2,Bok
barn_1716,17,Spill
barn_1717,2,Bok
barn_1718,9,Spill
barn_1719,17,Tegnesaker
barn_1720,5,Spill
barn_1721,4,Spill
barn_1722,4,Spill
barn_1723,6,Bok
barn_1724,3,Kosedyr
barn_1725,9,Kosedyr
barn_1726,2,Lekefigur
barn_1727,8,Tegnesaker
barn_1728,17,Lego
barn_1729,12,Lego
barn_1730,9,Bok
barn_1731,6,Kosedyr
barn_1732,9,Kosedyr
barn_1733,8,Lekefigur
barn_1734,7,Kosedyr
barn_1735,4,Bok
barn_1736,14,Kosedyr
barn_1737,7,Spill
barn_1738,5,Bok
barn_1739,6,Spill
barn_1740,7,Kosedyr
barn_1741,13,kikkert
barn_1742,10,ski
barn_1743,11,Lekefigur
barn_1744,1,Spill
barn_1745,7,Spill
barn_1746,7,Lekefigur
barn_1747,1,Spill
barn_1748,6,Lego
barn_1749,11,Sykkel
barn_1750,4,Lego
barn_1751,8,Bok
barn_1752,5,Bok
barn_1753,1,Bil
barn_1754,5,Tegnesaker
barn_1755,17,Bil
barn_1756,12,Bok
barn_1757,16,Sykkel
barn_1758,8,kjelke
barn_1759,3,kostyme
barn_1760,8,Spill
barn_1761,7,Bil
barn_1762,13,kostyme
barn_1763,3,Sykkel
barn_1764,8,Lekefigur
barn_1765,5,Bil
barn_1766,6,Tegnesaker
barn_1767,10,Lego
barn_1768,7,Kosedyr
barn_1769,7,Bok
barn_1770,7,Kosedyr
barn_1771,7,kostyme
barn_1772,12,Lego
barn_1773,15,Lego
barn_1774,16,Bok
barn_1775,12,Lego
barn_1776,6,Tegnesaker
barn_1777,9,Tegnesaker
barn_1778,7,Tegnesaker
barn_1779,5,Bok
barn_1780,13,Bok
barn_1781,2,rulleskøyter
barn_1782,15,Bok
barn_1783,7,Tegnesaker
barn_1784,9,Sykkel
barn_1785,9,Lego
barn_1786,15,Bok
barn_1787,9,Lego
barn_1788,9,skøyter
barn_1789,2,Kosedyr
barn_1790,8,Kosedyr
barn_1791,5,Kosedyr
barn_1792,10,Lego
barn_1793,8,Bil
barn_1794,9,Kosedyr
barn_1795,2,Kosedyr
barn_1796,3,Kosedyr
barn_1797,10,Lego
barn_1798,2,Bok
barn_1799,2,Spill
barn_1800,1,Sykkel
barn_1801,16,Bok
barn_1802,10,Lego
barn_1803,6,Kosedyr
barn_1804,6,Kosedyr
barn_1805,6,Lekefigur
barn_1806,11,rulleskøyter
barn_1807,9,Lego
barn_1808,5,Lego
barn_1809,5,Bok
barn_1810,3,Kosedyr
barn_1811,9,kostyme
barn_1812,11,Sykkel
barn_1813,6,Lego
barn_1814,1,Lekefigur
barn_1815,3,Sykkel
barn_1816,17,Lekefigur
barn_1817,6,Bok
barn_1818,11,Lego
barn_1819,9,Bok
barn_1820,7,Lego
barn_1821,5,Lego
barn_1822,4,Tegnesaker
barn_1823,9,Bok
barn_1824,11,Tegnesaker
barn_1825,9,Sykkel
barn_1826,8,Kosedyr
barn_1827,2,Kosedyr
barn_1828,17,Bil
barn_1829,12,Tegnesaker
barn_1830,6,skøyter
barn_1831,17,kostyme
barn_1832,9,kostyme
barn_1833,8,Lekefigur
barn_1834,11,Spill
barn_1835,12,kostyme
barn_1836,9,kikkert
barn_1837,4,Bok
barn_1838,6,Lego
barn_1839,16,Lego
barn_1840,5,ski
barn_1841,7,Kosedyr
barn_1842,7,kostyme
barn_1843,7,Bil
barn_1844,9,Sykkel
barn_1845,16,Kosedyr
barn_1846,5,rulleskøyter
barn_1847,4,Spill
barn_1848,5,Lego
barn_1849,14,Lego
barn_1850,9,Kosedyr
barn_1851,6,Spill
barn_1852,13,Lego
barn_1853,14,kostyme
barn_1854,13,Kosedyr
barn_1855,15,Sykkel
barn_1856,5,Spill
barn_1857,11,Spill
barn_1858,7,Bok
barn_1859,13,Lego
barn_1860,10,Spill
barn_1861,11,Spill
barn_1862,9,Spill
barn_1863,5,Lego
barn_1864,8,Lego
barn_1865,17,Bok
barn_1866,16,Lekefigur
barn_1867,2,Spill
barn_1868,5,Bok
barn_1869,4,Kosedyr
barn_1870,10,Sykkel
barn_1871,13,Spill
barn_1872,5,Lego
barn_1873,8,Tegnesaker
barn_1874,13,Kosedyr
barn_1875,10,Lego
barn_1876,8,Kosedyr
barn_1877,8,skøyter
barn_1878,8,Lego
barn_1879,6,Bok
barn_1880,8,Spill
barn_1881,9,kostyme
barn_1882,14,Spill
barn_1883,9,Bok
barn_1884,11,Kosedyr
barn_1885,5,Lego
barn_1886,7,kikkert
barn_1887,1,Bok
barn_1888,5,Bok
barn_1889,10,Kosedyr
barn_1890,17,Bil
barn_1891,3,Bok
barn_1892,7,Sykkel
barn_1893,12,Bok
barn_1894,5,Spill
barn_1895,8,Spill
barn_1896,10,Lego
barn_1897,9,Bok
barn_1898,5,Spill
barn_1899,6,Bil
barn_1900,12,Lego
barn_1901,8,ski
barn_1902,1,Bok
barn_1903,11,Bok
barn_1904,1,Bok
barn_1905,11,Kosedyr
barn_1906,5,Spill
barn_1907,16,Kosedyr
barn_1908,6,Lekefigur
barn_1909,6,Bok
barn_1910,5,Spill
barn_1911,6,Sykkel
barn_1912,14,Bok
barn_1913,17,Bil
barn_1914,6,Kosedyr
barn_1915,7,Bok
barn_1916,10,Bil
barn_1917,14,Kosedyr
barn_1918,9,Bil
barn_1919,7,Sykkel
barn_1920,7,Bil
barn_1921,9,Lekefigur
barn_1922,1,Spill
barn_1923,9,Lekefigur
barn_1924,6,Bok
barn_1925,12,Sykkel
barn_1926,3,Spill
barn_1927,8,Bok
barn_1928,7,kostyme
barn_1929,9,Lekefigur
barn_1930,2,kjelke
barn_1931,8,Spill
barn_1932,8,Kosedyr
barn_1933,8,skøyter
barn_1934,9,Kosedyr
barn_1935,9,Tegnesaker
barn_1936,12,Lekefigur
barn_1937,6,kostyme
barn_1938,13,kostyme
barn_1939,8,kostyme
barn_1940,3,Kosedyr
barn_1941,2,kikkert
barn_1942,6,Lego
barn_1943,12,Bok
barn_1944,10,Spill
barn_1945,12,Tegnesaker
barn_1946,8,Sykkel
barn_1947,7,Bok
barn_1948,4,Bil
barn_1949,6,Tegnesaker
barn_1950,7,Bil
barn_1951,3,Bok
barn_1952,5,Bil
barn_1953,9,kostyme
barn_1954,10,kikkert
barn_1955,17,Bok
barn_1956,16,Kosedyr
barn_1957,9,Kosedyr
barn_1958,7,Bok
barn_1959,9,Lego
barn_1960,12,Spill
barn_1961,4,Sykkel
barn_1962,7,Bok
barn_1963,13,Spill
barn_1964,7,Lego
barn_1965,8,Kosedyr
barn_1966,8,Bil
barn_1967,5,Lego
barn_1968,6,Sykkel
barn_1969,6,Lego
barn_1970,1,Lekefigur
barn_1971,1,Bok
barn_1972,13,Bok
barn_1973,6,Sykkel
barn_1974,8,Spill
barn_1975,6,Lego
barn_1976,16,Lekefigur
barn_1977,6,Bok
barn_1978,7,Sykkel
barn_1979,14,Spill
barn_1980,13,Kosedyr
barn_1981,5,Lego
barn_1982,12,Lego
barn_1983,7,Lego
barn_1984,8,Kosedyr
barn_1985,4,Sykkel
barn_1986,3,kostyme
barn_1987,10,Bil
barn_1988,8,Kosedyr
barn_1989,7,Kosedyr
barn_1990,10,Spill
barn_1991,11,Lego
barn_1992,5,Sykkel
barn_1993,9,Lekefigur
barn_1994,4,Bok
barn_1995,11,Bok
barn_1996,9,kjelke
barn_1997,16,Kosedyr
barn_1998,2,kjelke
barn_1999,2,Lekefigur
barn_2000,6,Kosedyr
barn_2001,6,Kosedyr
barn_2002,5,ski
barn_2003,15,Sykkel
barn_2004,5,Bok
barn_2005,6,Bok
barn_2006,11,Lekefigur
barn_2007,7,Bok
barn_2008,11,Bok
barn_2009,2,Kosedyr
barn_2010,8,Lego
barn_2011,1,Bok
barn_2012,2,Kosedyr
barn_2013,15,Kosedyr
barn_2014,4,Spill
barn_2015,8,kjelke
barn_2016,7,Spill
barn_2017,6,Spill
barn_2018,15,Lego
barn_2019,1,Spill
barn_2020,9,Bil
barn_2021,17,Kosedyr
barn_2022,8,Kosedyr
barn_2023,16,skøyter
barn_2024,2,Lekefigur
barn_2025,7,Kosedyr
barn_2026,6,skøyter
barn_2027,10,Bil
barn_2028,17,kjelke
barn_2029,5,Spill
barn_2030,9,rulleskøyter
barn_2031,5,Spill
barn_2032,8,kostyme
barn_2033,7,Lego
barn_2034,17,Kosedyr
barn_2035,9,Lego
barn_2036,6,Kosedyr
barn_2037,4,Spill
barn_2038,5,Bok
barn_2039,5,rulleskøyter
barn_2040,5,Lekefigur
barn_2041,13,Kosedyr
barn_2042,8,Sykkel
barn_2043,8,Sykkel
barn_2044,4,Spill
barn_2045,14,Tegnesaker
barn_2046,10,Bil
barn_2047,2,Lego
barn_2048,10,Bok
barn_2049,8,Kosedyr
barn_2050,3,Tegnesaker
barn_2051,7,Spill
barn_2052,8,Sykkel
barn_2053,5,Bok
barn_2054,16,Tegnesaker
barn_2055,13,kjelke
barn_2056,9,Lekefigur
barn_2057,7,kostyme
barn_2058,7,Lego
barn_2059,9,Lekefigur
barn_2060,8,Tegnesaker
barn_2061,2,Tegnesaker
barn_2062,8,Sykkel
barn_2063,12,Bok
barn_2064,7,Lekefigur
barn_2065,2,Spill
barn_2066,12,Lego
barn_2067,5,Bok
barn_2068,5,Kosedyr
barn_2069,5,Sykkel
barn_2070,6,Tegnesaker
barn_2071,11,Lekefigur
barn_2072,8,rulleskøyter
barn_2073,5,Sykkel
barn_2074,14,kikkert
barn_2075,14,kostyme
barn_2076,14,Lego
barn_2077,5,Spill
barn_2078,7,Sykkel
barn_2079,17,Sykkel
barn_2080,11,Tegnesaker
barn_2081,1,Lekefigur
barn_2082,2,Lekefigur
barn_2083,7,Bok
barn_2084,15,Spill
barn_2085,8,Lekefigur
barn_2086,8,Lego
barn_2087,3,skøyter
barn_2088,9,kostyme
barn_2089,13,Kosedyr
barn_2090,7,Kosedyr
barn_2091,11,kostyme
barn_2092,17,Kosedyr
barn_2093,5,Lego
barn_2094,8,Kosedyr
barn_2095,6,Tegnesaker
barn_2096,12,Sykkel
barn_2097,8,Lego
barn_2098,9,Lekefigur
barn_2099,12,ski
barn_2100,7,Spill
barn_2101,15,Lego
barn_2102,8,kostyme
barn_2103,5,Lego
barn_2104,9,Kosedyr
barn_2105,12,Kosedyr
barn_2106,6,Kosedyr
barn_2107,14,Lego
barn_2108,15,Sykkel
barn_2109,6,Kosedyr
barn_2110,17,Sykkel
barn_2111,4,Bil
barn_2112,5,Kosedyr
barn_2113,5,Tegnesaker
barn_2114,15,Kosedyr
barn_2115,9,kostyme
barn_2116,5,Bok
barn_2117,7,Kosedyr
barn_2118,9,Spill
barn_2119,3,Spill
barn_2120,14,Kosedyr
barn_2121,12,Sykkel
barn_2122,8,Tegnesaker
barn_2123,17,ski
barn_2124,7,Lekefigur
barn_2125,17,Bil
barn_2126,9,Bok
barn_2127,9,Bok
barn_2128,5,skøyter
barn_2129,14,Kosedyr
barn_2130,7,Spill
barn_2131,5,Sykkel
barn_2132,1,Bok
barn_2133,8,Lego
barn_2134,8,Lego
barn_2135,10,kjelke
barn_2136,15,rulleskøyter
barn_2137,3,Bil
barn_2138,10,kostyme
barn_2139,5,Lego
barn_2140,14,Lego
barn_2141,13,Lego
barn_2142,8,Bok
barn_2143,10,Lego
barn_2144,6,Bok
barn_2145,7,Lego
barn_2146,13,Lego
barn_2147,7,Lego
barn_2148,6,Bil
barn_2149,8,Kosedyr
barn_2150,13,Bok
barn_2151,6,Spill
barn_2152,5,Sykkel
barn_2153,10,Lego
barn_2154,13,Lego
barn_2155,3,Bok
barn_2156,5,Kosedyr
barn_2157,4,Bok
barn_2158,6,Lego
barn_2159,7,Kosedyr
barn_2160,11,Lekefigur
barn_2161,9,Kosedyr
barn_2162,9,Bil
barn_2163,6,Kosedyr
barn_2164,13,Lego
barn_2165,7,Spill
barn_2166,17,rulleskøyter
barn_2167,9,Bok
barn_2168,4,Bok
barn_2169,9,Lego
barn_2170,6,Lego
barn_2171,9,Bok
barn_2172,2,Bok
barn_2173,5,Bil
barn_2174,14,Bil
barn_2175,5,Spill
barn_2176,13,Tegnesaker
barn_2177,6,Kosedyr
barn_2178,9,Tegnesaker
barn_2179,9,Bil
barn_2180,8,Kosedyr
barn_2181,6,kostyme
barn_2182,5,Bok
barn_2183,1,Kosedyr
barn_2184,6,Tegnesaker
barn_2185,9,Spill
barn_2186,16,Lego
barn_2187,14,Kosedyr
barn_2188,11,Lekefigur
barn_2189,12,Bok
barn_2190,9,Spill
barn_2191,6,Bok
barn_2192,15,Kosedyr
